day_of_week,date,hour_of_day,wait_time_minutes
Sunday,2023-08-27,13,11.0
Sunday,2023-08-27,14,18.3
Sunday,2023-08-27,15,18.5
Sunday,2023-08-27,16,6.2
Sunday,2023-08-27,17,5.0
Monday,2023-08-28,9,19.7
Monday,2023-08-28,10,7.3
Monday,2023-08-28,11,28.0
Monday,2023-08-28,12,23.9
Monday,2023-08-28,13,17.7
Monday,2023-08-28,14,17.8
Monday,2023-08-28,15,26.9
Monday,2023-08-28,16,7.2
Monday,2023-08-28,17,20.1
Tuesday,2023-08-29,9,10.2
Tuesday,2023-08-29,10,23.2
Tuesday,2023-08-29,11,28.7
Tuesday,2023-08-29,12,5.1
Tuesday,2023-08-29,13,7.1
Tuesday,2023-08-29,14,10.9
Tuesday,2023-08-29,15,8.2
Tuesday,2023-08-29,16,28.8
Tuesday,2023-08-29,17,12.8
Wednesday,2023-08-30,9,13.0
Wednesday,2023-08-30,10,32.1
Wednesday,2023-08-30,11,32.2
Wednesday,2023-08-30,12,11.3
Wednesday,2023-08-30,13,20.5
Wednesday,2023-08-30,14,19.4
Wednesday,2023-08-30,15,7.1
Wednesday,2023-08-30,16,29.8
Wednesday,2023-08-30,17,25.7
Thursday,2023-08-31,9,14.2
Thursday,2023-08-31,10,24.7
Thursday,2023-08-31,11,25.2
Thursday,2023-08-31,12,22.3
Thursday,2023-08-31,13,14.2
Thursday,2023-08-31,14,20.5
Thursday,2023-08-31,15,12.1
Thursday,2023-08-31,16,18.2
Thursday,2023-08-31,17,11.3
Friday,2023-09-01,9,35.3
Friday,2023-09-01,10,29.4
Friday,2023-09-01,11,10.8
Friday,2023-09-01,12,12.4
Friday,2023-09-01,13,5.0
Friday,2023-09-01,14,27.4
Friday,2023-09-01,15,17.2
Friday,2023-09-01,16,29.3
Friday,2023-09-01,17,7.4
Saturday,2023-09-02,9,9.3
Saturday,2023-09-02,10,11.5
Saturday,2023-09-02,11,9.5
Saturday,2023-09-02,12,8.7
Saturday,2023-09-02,13,12.3
Saturday,2023-09-02,14,11.0
Saturday,2023-09-02,15,10.8
Saturday,2023-09-02,16,22.8
Saturday,2023-09-02,17,14.2
Sunday,2023-09-03,9,8.6
Sunday,2023-09-03,10,20.9
Sunday,2023-09-03,11,15.2
Sunday,2023-09-03,12,11.4
Sunday,2023-09-03,13,5.0
Sunday,2023-09-03,14,7.1
Sunday,2023-09-03,15,5.0
Sunday,2023-09-03,16,18.1
Sunday,2023-09-03,17,10.1
Monday,2023-09-04,9,22.1
Monday,2023-09-04,10,17.2
Monday,2023-09-04,11,7.8
Monday,2023-09-04,12,5.8
Monday,2023-09-04,13,19.9
Monday,2023-09-04,14,8.2
Monday,2023-09-04,15,19.5
Monday,2023-09-04,16,5.7
Monday,2023-09-04,17,25.7
Tuesday,2023-09-05,9,19.8
Tuesday,2023-09-05,10,8.0
Tuesday,2023-09-05,11,30.6
Tuesday,2023-09-05,12,20.8
Tuesday,2023-09-05,13,14.4
Tuesday,2023-09-05,14,18.3
Tuesday,2023-09-05,15,29.5
Tuesday,2023-09-05,16,29.3
Tuesday,2023-09-05,17,16.3
Wednesday,2023-09-06,9,6.5
Wednesday,2023-09-06,10,22.9
Wednesday,2023-09-06,11,15.5
Wednesday,2023-09-06,12,23.0
Wednesday,2023-09-06,13,10.2
Wednesday,2023-09-06,14,16.4
Wednesday,2023-09-06,15,27.8
Wednesday,2023-09-06,16,26.4
Wednesday,2023-09-06,17,30.2
Thursday,2023-09-07,9,9.6
Thursday,2023-09-07,10,21.7
Thursday,2023-09-07,11,11.3
Thursday,2023-09-07,12,11.2
Thursday,2023-09-07,13,8.9
Thursday,2023-09-07,14,11.5
Thursday,2023-09-07,15,25.5
Thursday,2023-09-07,16,20.8
Thursday,2023-09-07,17,25.8
Friday,2023-09-08,9,18.3
Friday,2023-09-08,10,31.7
Friday,2023-09-08,11,17.9
Friday,2023-09-08,12,6.8
Friday,2023-09-08,13,22.2
Friday,2023-09-08,14,19.2
Friday,2023-09-08,15,8.5
Friday,2023-09-08,16,17.2
Friday,2023-09-08,17,32.0
Saturday,2023-09-09,9,17.7
Saturday,2023-09-09,10,23.8
Saturday,2023-09-09,11,24.9
Saturday,2023-09-09,12,5.0
Saturday,2023-09-09,13,10.2
Saturday,2023-09-09,14,14.3
Saturday,2023-09-09,15,6.6
Saturday,2023-09-09,16,12.9
Saturday,2023-09-09,17,15.5
Sunday,2023-09-10,9,10.0
Sunday,2023-09-10,10,7.7
Sunday,2023-09-10,11,11.2
Sunday,2023-09-10,12,9.8
Sunday,2023-09-10,13,16.7
Sunday,2023-09-10,14,5.0
Sunday,2023-09-10,15,8.2
Sunday,2023-09-10,16,14.0
Sunday,2023-09-10,17,17.4
Monday,2023-09-11,9,25.2
Monday,2023-09-11,10,8.4
Monday,2023-09-11,11,22.9
Monday,2023-09-11,12,10.0
Monday,2023-09-11,13,8.6
Monday,2023-09-11,14,12.9
Monday,2023-09-11,15,7.8
Monday,2023-09-11,16,23.3
Monday,2023-09-11,17,10.8
Tuesday,2023-09-12,9,16.3
Tuesday,2023-09-12,10,7.7
Tuesday,2023-09-12,11,18.9
Tuesday,2023-09-12,12,7.6
Tuesday,2023-09-12,13,10.4
Tuesday,2023-09-12,14,16.9
Tuesday,2023-09-12,15,10.6
Tuesday,2023-09-12,16,18.5
Tuesday,2023-09-12,17,9.1
Wednesday,2023-09-13,9,26.4
Wednesday,2023-09-13,10,34.0
Wednesday,2023-09-13,11,20.8
Wednesday,2023-09-13,12,20.2
Wednesday,2023-09-13,13,5.0
Wednesday,2023-09-13,14,21.5
Wednesday,2023-09-13,15,10.0
Wednesday,2023-09-13,16,30.3
Wednesday,2023-09-13,17,9.2
Thursday,2023-09-14,9,14.2
Thursday,2023-09-14,10,22.1
Thursday,2023-09-14,11,35.3
Thursday,2023-09-14,12,7.6
Thursday,2023-09-14,13,7.8
Thursday,2023-09-14,14,10.7
Thursday,2023-09-14,15,16.8
Thursday,2023-09-14,16,11.5
Thursday,2023-09-14,17,21.5
Friday,2023-09-15,9,14.2
Friday,2023-09-15,10,24.8
Friday,2023-09-15,11,11.8
Friday,2023-09-15,12,7.5
Friday,2023-09-15,13,20.0
Friday,2023-09-15,14,12.2
Friday,2023-09-15,15,27.7
Friday,2023-09-15,16,21.1
Friday,2023-09-15,17,21.9
Saturday,2023-09-16,9,6.6
Saturday,2023-09-16,10,24.9
Saturday,2023-09-16,11,5.0
Saturday,2023-09-16,12,6.3
Saturday,2023-09-16,13,9.4
Saturday,2023-09-16,14,12.5
Saturday,2023-09-16,15,11.0
Saturday,2023-09-16,16,8.8
Saturday,2023-09-16,17,10.5
Sunday,2023-09-17,9,24.0
Sunday,2023-09-17,10,14.8
Sunday,2023-09-17,11,11.9
Sunday,2023-09-17,12,8.7
Sunday,2023-09-17,13,12.4
Sunday,2023-09-17,14,18.4
Sunday,2023-09-17,15,17.2
Sunday,2023-09-17,16,21.9
Sunday,2023-09-17,17,13.4
Monday,2023-09-18,9,27.4
Monday,2023-09-18,10,16.6
Monday,2023-09-18,11,35.3
Monday,2023-09-18,12,5.0
Monday,2023-09-18,13,14.7
Monday,2023-09-18,14,21.5
Monday,2023-09-18,15,11.8
Monday,2023-09-18,16,8.3
Monday,2023-09-18,17,6.1
Tuesday,2023-09-19,9,13.1
Tuesday,2023-09-19,10,28.1
Tuesday,2023-09-19,11,15.8
Tuesday,2023-09-19,12,16.8
Tuesday,2023-09-19,13,13.2
Tuesday,2023-09-19,14,11.3
Tuesday,2023-09-19,15,18.8
Tuesday,2023-09-19,16,24.3
Tuesday,2023-09-19,17,5.7
Wednesday,2023-09-20,9,8.2
Wednesday,2023-09-20,10,7.6
Wednesday,2023-09-20,11,10.2
Wednesday,2023-09-20,12,8.1
Wednesday,2023-09-20,13,9.2
Wednesday,2023-09-20,14,11.2
Wednesday,2023-09-20,15,25.9
Wednesday,2023-09-20,16,14.2
Wednesday,2023-09-20,17,32.3
Thursday,2023-09-21,9,24.4
Thursday,2023-09-21,10,18.8
Thursday,2023-09-21,11,26.3
Thursday,2023-09-21,12,17.7
Thursday,2023-09-21,13,9.9
Thursday,2023-09-21,14,7.9
Thursday,2023-09-21,15,6.0
Thursday,2023-09-21,16,28.3
Thursday,2023-09-21,17,29.5
Friday,2023-09-22,9,8.6
Friday,2023-09-22,10,16.0
Friday,2023-09-22,11,32.9
Friday,2023-09-22,12,5.0
Friday,2023-09-22,13,19.2
Friday,2023-09-22,14,15.9
Friday,2023-09-22,15,10.5
Friday,2023-09-22,16,9.8
Friday,2023-09-22,17,27.7
Saturday,2023-09-23,9,15.7
Saturday,2023-09-23,10,21.1
Saturday,2023-09-23,11,14.4
Saturday,2023-09-23,12,9.1
Saturday,2023-09-23,13,16.0
Saturday,2023-09-23,14,7.2
Saturday,2023-09-23,15,11.7
Saturday,2023-09-23,16,7.8
Saturday,2023-09-23,17,5.4
Sunday,2023-09-24,9,6.2
Sunday,2023-09-24,10,15.8
Sunday,2023-09-24,11,7.6
Sunday,2023-09-24,12,5.0
Sunday,2023-09-24,13,5.0
Sunday,2023-09-24,14,8.6
Sunday,2023-09-24,15,15.2
Sunday,2023-09-24,16,18.1
Sunday,2023-09-24,17,17.7
Monday,2023-09-25,9,32.0
Monday,2023-09-25,10,30.9
Monday,2023-09-25,11,13.4
Monday,2023-09-25,12,18.8
Monday,2023-09-25,13,14.7
Monday,2023-09-25,14,22.4
Monday,2023-09-25,15,7.6
Monday,2023-09-25,16,19.8
Monday,2023-09-25,17,25.5
Tuesday,2023-09-26,9,24.0
Tuesday,2023-09-26,10,26.9
Tuesday,2023-09-26,11,27.0
Tuesday,2023-09-26,12,15.2
Tuesday,2023-09-26,13,5.0
Tuesday,2023-09-26,14,10.5
Tuesday,2023-09-26,15,24.9
Tuesday,2023-09-26,16,14.8
Tuesday,2023-09-26,17,29.5
Wednesday,2023-09-27,9,16.1
Wednesday,2023-09-27,10,26.3
Wednesday,2023-09-27,11,6.2
Wednesday,2023-09-27,12,11.1
Wednesday,2023-09-27,13,5.2
Wednesday,2023-09-27,14,11.8
Wednesday,2023-09-27,15,17.9
Wednesday,2023-09-27,16,15.9
Wednesday,2023-09-27,17,15.8
Thursday,2023-09-28,9,30.6
Thursday,2023-09-28,10,10.0
Thursday,2023-09-28,11,13.4
Thursday,2023-09-28,12,23.1
Thursday,2023-09-28,13,5.0
Thursday,2023-09-28,14,29.8
Thursday,2023-09-28,15,8.1
Thursday,2023-09-28,16,17.9
Thursday,2023-09-28,17,16.8
Friday,2023-09-29,9,22.6
Friday,2023-09-29,10,29.9
Friday,2023-09-29,11,32.6
Friday,2023-09-29,12,21.9
Friday,2023-09-29,13,10.4
Friday,2023-09-29,14,20.4
Friday,2023-09-29,15,25.3
Friday,2023-09-29,16,27.7
Friday,2023-09-29,17,6.0
Saturday,2023-09-30,9,19.8
Saturday,2023-09-30,10,14.3
Saturday,2023-09-30,11,24.0
Saturday,2023-09-30,12,14.2
Saturday,2023-09-30,13,5.7
Saturday,2023-09-30,14,9.1
Saturday,2023-09-30,15,17.5
Saturday,2023-09-30,16,17.3
Saturday,2023-09-30,17,12.4
Sunday,2023-10-01,9,20.7
Sunday,2023-10-01,10,22.8
Sunday,2023-10-01,11,24.6
Sunday,2023-10-01,12,12.7
Sunday,2023-10-01,13,5.1
Sunday,2023-10-01,14,14.5
Sunday,2023-10-01,15,5.0
Sunday,2023-10-01,16,5.6
Sunday,2023-10-01,17,13.9
Monday,2023-10-02,9,29.7
Monday,2023-10-02,10,33.0
Monday,2023-10-02,11,7.3
Monday,2023-10-02,12,20.3
Monday,2023-10-02,13,18.8
Monday,2023-10-02,14,20.1
Monday,2023-10-02,15,12.3
Monday,2023-10-02,16,32.4
Monday,2023-10-02,17,24.2
Tuesday,2023-10-03,9,8.9
Tuesday,2023-10-03,10,12.5
Tuesday,2023-10-03,11,27.6
Tuesday,2023-10-03,12,17.3
Tuesday,2023-10-03,13,5.2
Tuesday,2023-10-03,14,10.9
Tuesday,2023-10-03,15,17.7
Tuesday,2023-10-03,16,26.3
Tuesday,2023-10-03,17,6.2
Wednesday,2023-10-04,9,18.0
Wednesday,2023-10-04,10,23.6
Wednesday,2023-10-04,11,22.8
Wednesday,2023-10-04,12,12.9
Wednesday,2023-10-04,13,16.1
Wednesday,2023-10-04,14,28.6
Wednesday,2023-10-04,15,18.3
Wednesday,2023-10-04,16,22.3
Wednesday,2023-10-04,17,32.4
Thursday,2023-10-05,9,18.2
Thursday,2023-10-05,10,7.0
Thursday,2023-10-05,11,15.9
Thursday,2023-10-05,12,20.4
Thursday,2023-10-05,13,14.2
Thursday,2023-10-05,14,10.5
Thursday,2023-10-05,15,14.8
Thursday,2023-10-05,16,8.0
Thursday,2023-10-05,17,18.5
Friday,2023-10-06,9,32.2
Friday,2023-10-06,10,24.4
Friday,2023-10-06,11,7.6
Friday,2023-10-06,12,14.2
Friday,2023-10-06,13,19.5
Friday,2023-10-06,14,5.9
Friday,2023-10-06,15,18.8
Friday,2023-10-06,16,32.7
Friday,2023-10-06,17,30.9
Saturday,2023-10-07,9,6.1
Saturday,2023-10-07,10,25.0
Saturday,2023-10-07,11,12.6
Saturday,2023-10-07,12,12.6
Saturday,2023-10-07,13,5.0
Saturday,2023-10-07,14,11.7
Saturday,2023-10-07,15,14.5
Saturday,2023-10-07,16,9.0
Saturday,2023-10-07,17,9.4
Sunday,2023-10-08,9,24.4
Sunday,2023-10-08,10,18.5
Sunday,2023-10-08,11,23.6
Sunday,2023-10-08,12,16.1
Sunday,2023-10-08,13,9.7
Sunday,2023-10-08,14,11.0
Sunday,2023-10-08,15,20.4
Sunday,2023-10-08,16,10.8
Sunday,2023-10-08,17,22.6
Monday,2023-10-09,9,23.4
Monday,2023-10-09,10,8.0
Monday,2023-10-09,11,6.6
Monday,2023-10-09,12,10.6
Monday,2023-10-09,13,16.1
Monday,2023-10-09,14,7.4
Monday,2023-10-09,15,21.8
Monday,2023-10-09,16,26.2
Monday,2023-10-09,17,20.3
Tuesday,2023-10-10,9,21.9
Tuesday,2023-10-10,10,17.2
Tuesday,2023-10-10,11,33.3
Tuesday,2023-10-10,12,10.7
Tuesday,2023-10-10,13,8.7
Tuesday,2023-10-10,14,16.1
Tuesday,2023-10-10,15,13.1
Tuesday,2023-10-10,16,22.4
Tuesday,2023-10-10,17,19.9
Wednesday,2023-10-11,9,34.1
Wednesday,2023-10-11,10,27.7
Wednesday,2023-10-11,11,19.5
Wednesday,2023-10-11,12,9.5
Wednesday,2023-10-11,13,20.4
Wednesday,2023-10-11,14,11.0
Wednesday,2023-10-11,15,10.7
Wednesday,2023-10-11,16,11.3
Wednesday,2023-10-11,17,16.2
Thursday,2023-10-12,9,29.3
Thursday,2023-10-12,10,22.9
Thursday,2023-10-12,11,10.9
Thursday,2023-10-12,12,17.6
Thursday,2023-10-12,13,19.7
Thursday,2023-10-12,14,19.7
Thursday,2023-10-12,15,27.1
Thursday,2023-10-12,16,30.7
Thursday,2023-10-12,17,11.9
Friday,2023-10-13,9,14.3
Friday,2023-10-13,10,23.8
Friday,2023-10-13,11,34.5
Friday,2023-10-13,12,17.2
Friday,2023-10-13,13,14.2
Friday,2023-10-13,14,7.4
Friday,2023-10-13,15,16.2
Friday,2023-10-13,16,10.5
Friday,2023-10-13,17,23.7
Saturday,2023-10-14,9,24.4
Saturday,2023-10-14,10,23.0
Saturday,2023-10-14,11,5.9
Saturday,2023-10-14,12,8.4
Saturday,2023-10-14,13,9.3
Saturday,2023-10-14,14,18.5
Saturday,2023-10-14,15,18.3
Saturday,2023-10-14,16,15.5
Saturday,2023-10-14,17,12.0
Sunday,2023-10-15,9,13.1
Sunday,2023-10-15,10,5.0
Sunday,2023-10-15,11,20.4
Sunday,2023-10-15,12,5.9
Sunday,2023-10-15,13,9.7
Sunday,2023-10-15,14,15.7
Sunday,2023-10-15,15,13.1
Sunday,2023-10-15,16,17.0
Sunday,2023-10-15,17,19.5
Monday,2023-10-16,9,8.9
Monday,2023-10-16,10,26.0
Monday,2023-10-16,11,11.9
Monday,2023-10-16,12,12.0
Monday,2023-10-16,13,21.4
Monday,2023-10-16,14,24.6
Monday,2023-10-16,15,13.4
Monday,2023-10-16,16,12.8
Monday,2023-10-16,17,16.6
Tuesday,2023-10-17,9,28.3
Tuesday,2023-10-17,10,24.4
Tuesday,2023-10-17,11,12.2
Tuesday,2023-10-17,12,8.3
Tuesday,2023-10-17,13,16.4
Tuesday,2023-10-17,14,22.5
Tuesday,2023-10-17,15,29.6
Tuesday,2023-10-17,16,15.5
Tuesday,2023-10-17,17,17.2
Wednesday,2023-10-18,9,22.5
Wednesday,2023-10-18,10,15.6
Wednesday,2023-10-18,11,16.0
Wednesday,2023-10-18,12,22.9
Wednesday,2023-10-18,13,15.1
Wednesday,2023-10-18,14,24.6
Wednesday,2023-10-18,15,10.6
Wednesday,2023-10-18,16,28.1
Wednesday,2023-10-18,17,27.2
Thursday,2023-10-19,9,12.9
Thursday,2023-10-19,10,20.5
Thursday,2023-10-19,11,23.2
Thursday,2023-10-19,12,16.4
Thursday,2023-10-19,13,11.1
Thursday,2023-10-19,14,11.2
Thursday,2023-10-19,15,23.8
Thursday,2023-10-19,16,13.7
Thursday,2023-10-19,17,29.1
Friday,2023-10-20,9,30.3
Friday,2023-10-20,10,23.8
Friday,2023-10-20,11,35.9
Friday,2023-10-20,12,7.9
Friday,2023-10-20,13,8.5
Friday,2023-10-20,14,28.6
Friday,2023-10-20,15,6.7
Friday,2023-10-20,16,29.0
Friday,2023-10-20,17,15.8
Saturday,2023-10-21,9,23.0
Saturday,2023-10-21,10,16.0
Saturday,2023-10-21,11,5.0
Saturday,2023-10-21,12,11.4
Saturday,2023-10-21,13,5.0
Saturday,2023-10-21,14,5.0
Saturday,2023-10-21,15,10.9
Saturday,2023-10-21,16,10.6
Saturday,2023-10-21,17,14.5
Sunday,2023-10-22,9,22.1
Sunday,2023-10-22,10,8.5
Sunday,2023-10-22,11,8.5
Sunday,2023-10-22,12,13.9
Sunday,2023-10-22,13,8.3
Sunday,2023-10-22,14,9.5
Sunday,2023-10-22,15,15.7
Sunday,2023-10-22,16,19.8
Sunday,2023-10-22,17,13.4
Monday,2023-10-23,9,18.1
Monday,2023-10-23,10,33.5
Monday,2023-10-23,11,29.6
Monday,2023-10-23,12,7.9
Monday,2023-10-23,13,11.2
Monday,2023-10-23,14,14.2
Monday,2023-10-23,15,29.3
Monday,2023-10-23,16,31.2
Monday,2023-10-23,17,22.3
Tuesday,2023-10-24,9,9.5
Tuesday,2023-10-24,10,25.2
Tuesday,2023-10-24,11,20.3
Tuesday,2023-10-24,12,22.9
Tuesday,2023-10-24,13,19.8
Tuesday,2023-10-24,14,29.5
Tuesday,2023-10-24,15,23.8
Tuesday,2023-10-24,16,19.4
Tuesday,2023-10-24,17,26.2
Wednesday,2023-10-25,9,24.5
Wednesday,2023-10-25,10,27.9
Wednesday,2023-10-25,11,24.1
Wednesday,2023-10-25,12,19.2
Wednesday,2023-10-25,13,9.1
Wednesday,2023-10-25,14,16.9
Wednesday,2023-10-25,15,24.9
Wednesday,2023-10-25,16,11.1
Wednesday,2023-10-25,17,25.7
Thursday,2023-10-26,9,20.9
Thursday,2023-10-26,10,7.5
Thursday,2023-10-26,11,7.0
Thursday,2023-10-26,12,16.4
Thursday,2023-10-26,13,7.5
Thursday,2023-10-26,14,21.0
Thursday,2023-10-26,15,14.7
Thursday,2023-10-26,16,24.2
Thursday,2023-10-26,17,25.1
Friday,2023-10-27,9,24.2
Friday,2023-10-27,10,16.0
Friday,2023-10-27,11,22.5
Friday,2023-10-27,12,19.5
Friday,2023-10-27,13,21.2
Friday,2023-10-27,14,25.5
Friday,2023-10-27,15,25.2
Friday,2023-10-27,16,7.3
Friday,2023-10-27,17,13.4
Saturday,2023-10-28,9,12.2
Saturday,2023-10-28,10,8.9
Saturday,2023-10-28,11,16.0
Saturday,2023-10-28,12,7.9
Saturday,2023-10-28,13,8.2
Saturday,2023-10-28,14,16.2
Saturday,2023-10-28,15,18.2
Saturday,2023-10-28,16,14.3
Saturday,2023-10-28,17,18.1
Sunday,2023-10-29,9,7.3
Sunday,2023-10-29,10,22.0
Sunday,2023-10-29,11,19.5
Sunday,2023-10-29,12,13.6
Sunday,2023-10-29,13,7.6
Sunday,2023-10-29,14,6.2
Sunday,2023-10-29,15,5.0
Sunday,2023-10-29,16,18.0
Sunday,2023-10-29,17,7.9
Monday,2023-10-30,9,17.4
Monday,2023-10-30,10,12.4
Monday,2023-10-30,11,18.1
Monday,2023-10-30,12,15.3
Monday,2023-10-30,13,5.0
Monday,2023-10-30,14,22.1
Monday,2023-10-30,15,6.2
Monday,2023-10-30,16,32.2
Monday,2023-10-30,17,25.3
Tuesday,2023-10-31,9,26.4
Tuesday,2023-10-31,10,21.5
Tuesday,2023-10-31,11,19.6
Tuesday,2023-10-31,12,16.1
Tuesday,2023-10-31,13,13.2
Tuesday,2023-10-31,14,29.3
Tuesday,2023-10-31,15,8.4
Tuesday,2023-10-31,16,16.3
Tuesday,2023-10-31,17,31.1
Wednesday,2023-11-01,9,31.4
Wednesday,2023-11-01,10,22.9
Wednesday,2023-11-01,11,12.9
Wednesday,2023-11-01,12,16.3
Wednesday,2023-11-01,13,20.7
Wednesday,2023-11-01,14,23.0
Wednesday,2023-11-01,15,6.3
Wednesday,2023-11-01,16,10.3
Wednesday,2023-11-01,17,11.5
Thursday,2023-11-02,9,29.9
Thursday,2023-11-02,10,9.6
Thursday,2023-11-02,11,29.3
Thursday,2023-11-02,12,8.5
Thursday,2023-11-02,13,22.7
Thursday,2023-11-02,14,18.2
Thursday,2023-11-02,15,12.9
Thursday,2023-11-02,16,29.6
Thursday,2023-11-02,17,22.1
Friday,2023-11-03,9,7.3
Friday,2023-11-03,10,24.4
Friday,2023-11-03,11,24.4
Friday,2023-11-03,12,10.8
Friday,2023-11-03,13,13.5
Friday,2023-11-03,14,15.6
Friday,2023-11-03,15,15.9
Friday,2023-11-03,16,20.6
Friday,2023-11-03,17,7.2
Saturday,2023-11-04,9,18.3
Saturday,2023-11-04,10,16.4
Saturday,2023-11-04,11,19.3
Saturday,2023-11-04,12,13.8
Saturday,2023-11-04,13,5.0
Saturday,2023-11-04,14,13.3
Saturday,2023-11-04,15,5.0
Saturday,2023-11-04,16,6.3
Saturday,2023-11-04,17,16.9
Sunday,2023-11-05,9,19.8
Sunday,2023-11-05,10,20.6
Sunday,2023-11-05,11,8.5
Sunday,2023-11-05,12,5.0
Sunday,2023-11-05,13,5.0
Sunday,2023-11-05,14,13.8
Sunday,2023-11-05,15,18.7
Sunday,2023-11-05,16,21.6
Sunday,2023-11-05,17,17.2
Monday,2023-11-06,9,14.9
Monday,2023-11-06,10,16.9
Monday,2023-11-06,11,32.0
Monday,2023-11-06,12,5.8
Monday,2023-11-06,13,6.6
Monday,2023-11-06,14,24.5
Monday,2023-11-06,15,26.9
Monday,2023-11-06,16,17.7
Monday,2023-11-06,17,14.9
Tuesday,2023-11-07,9,25.3
Tuesday,2023-11-07,10,17.1
Tuesday,2023-11-07,11,34.7
Tuesday,2023-11-07,12,6.1
Tuesday,2023-11-07,13,11.9
Tuesday,2023-11-07,14,17.5
Tuesday,2023-11-07,15,5.6
Tuesday,2023-11-07,16,12.7
Tuesday,2023-11-07,17,16.4
Wednesday,2023-11-08,9,24.5
Wednesday,2023-11-08,10,23.3
Wednesday,2023-11-08,11,33.9
Wednesday,2023-11-08,12,14.8
Wednesday,2023-11-08,13,20.6
Wednesday,2023-11-08,14,24.1
Wednesday,2023-11-08,15,19.0
Wednesday,2023-11-08,16,18.1
Wednesday,2023-11-08,17,10.6
Thursday,2023-11-09,9,17.9
Thursday,2023-11-09,10,22.5
Thursday,2023-11-09,11,10.9
Thursday,2023-11-09,12,5.0
Thursday,2023-11-09,13,6.1
Thursday,2023-11-09,14,27.0
Thursday,2023-11-09,15,23.7
Thursday,2023-11-09,16,7.8
Thursday,2023-11-09,17,30.9
Friday,2023-11-10,9,15.5
Friday,2023-11-10,10,14.1
Friday,2023-11-10,11,14.3
Friday,2023-11-10,12,5.9
Friday,2023-11-10,13,23.0
Friday,2023-11-10,14,20.5
Friday,2023-11-10,15,18.2
Friday,2023-11-10,16,9.7
Friday,2023-11-10,17,27.3
Saturday,2023-11-11,9,24.1
Saturday,2023-11-11,10,5.6
Saturday,2023-11-11,11,20.0
Saturday,2023-11-11,12,6.2
Saturday,2023-11-11,13,14.7
Saturday,2023-11-11,14,15.5
Saturday,2023-11-11,15,5.1
Saturday,2023-11-11,16,14.3
Saturday,2023-11-11,17,22.1
Sunday,2023-11-12,9,24.9
Sunday,2023-11-12,10,9.5
Sunday,2023-11-12,11,20.7
Sunday,2023-11-12,12,13.6
Sunday,2023-11-12,13,5.7
Sunday,2023-11-12,14,16.5
Sunday,2023-11-12,15,5.0
Sunday,2023-11-12,16,22.8
Sunday,2023-11-12,17,18.0
Monday,2023-11-13,9,25.9
Monday,2023-11-13,10,7.1
Monday,2023-11-13,11,32.1
Monday,2023-11-13,12,14.8
Monday,2023-11-13,13,22.7
Monday,2023-11-13,14,15.4
Monday,2023-11-13,15,12.0
Monday,2023-11-13,16,22.1
Monday,2023-11-13,17,7.8
Tuesday,2023-11-14,9,11.9
Tuesday,2023-11-14,10,7.6
Tuesday,2023-11-14,11,6.1
Tuesday,2023-11-14,12,21.4
Tuesday,2023-11-14,13,21.7
Tuesday,2023-11-14,14,15.4
Tuesday,2023-11-14,15,27.6
Tuesday,2023-11-14,16,17.6
Tuesday,2023-11-14,17,23.3
Wednesday,2023-11-15,9,13.6
Wednesday,2023-11-15,10,10.9
Wednesday,2023-11-15,11,31.1
Wednesday,2023-11-15,12,21.3
Wednesday,2023-11-15,13,23.7
Wednesday,2023-11-15,14,16.9
Wednesday,2023-11-15,15,11.2
Wednesday,2023-11-15,16,30.6
Wednesday,2023-11-15,17,26.0
Thursday,2023-11-16,9,14.3
Thursday,2023-11-16,10,8.9
Thursday,2023-11-16,11,30.0
Thursday,2023-11-16,12,8.8
Thursday,2023-11-16,13,17.7
Thursday,2023-11-16,14,7.8
Thursday,2023-11-16,15,24.0
Thursday,2023-11-16,16,12.5
Thursday,2023-11-16,17,19.0
Friday,2023-11-17,9,27.1
Friday,2023-11-17,10,17.6
Friday,2023-11-17,11,8.5
Friday,2023-11-17,12,10.4
Friday,2023-11-17,13,8.0
Friday,2023-11-17,14,9.9
Friday,2023-11-17,15,16.5
Friday,2023-11-17,16,9.7
Friday,2023-11-17,17,17.4
Saturday,2023-11-18,9,20.4
Saturday,2023-11-18,10,10.1
Saturday,2023-11-18,11,7.4
Saturday,2023-11-18,12,9.9
Saturday,2023-11-18,13,10.1
Saturday,2023-11-18,14,18.3
Saturday,2023-11-18,15,5.0
Saturday,2023-11-18,16,16.5
Saturday,2023-11-18,17,7.8
Sunday,2023-11-19,9,24.9
Sunday,2023-11-19,10,23.8
Sunday,2023-11-19,11,17.9
Sunday,2023-11-19,12,13.0
Sunday,2023-11-19,13,5.9
Sunday,2023-11-19,14,15.9
Sunday,2023-11-19,15,14.5
Sunday,2023-11-19,16,9.3
Sunday,2023-11-19,17,10.7
Monday,2023-11-20,9,11.1
Monday,2023-11-20,10,20.2
Monday,2023-11-20,11,13.0
Monday,2023-11-20,12,6.5
Monday,2023-11-20,13,10.7
Monday,2023-11-20,14,19.6
Monday,2023-11-20,15,29.5
Monday,2023-11-20,16,22.2
Monday,2023-11-20,17,23.2
Tuesday,2023-11-21,9,9.2
Tuesday,2023-11-21,10,18.8
Tuesday,2023-11-21,11,33.2
Tuesday,2023-11-21,12,15.5
Tuesday,2023-11-21,13,13.8
Tuesday,2023-11-21,14,29.3
