counter_id,queue_length,status,processing_rate,delay,capacity,neighbor_counter_id,distance,reroute_capacity,is_connected
C,39,1,2.85,16,47,E,2.07,19,1
C,39,1,2.85,16,47,B,3.02,19,1
C,39,1,2.85,16,47,A,0.8,6,1
C,39,1,2.85,16,47,D,4.53,5,1
D,12,1,2.55,24,57,E,2.12,8,1
D,12,1,2.55,24,57,C,4.12,16,1
E,27,1,3.95,16,54,B,3.15,8,1
E,27,1,3.95,16,54,C,3.8,12,1
E,27,1,3.95,16,54,D,3.12,6,1
E,27,1,3.95,16,54,A,1.11,13,1
A,0,1,1.11,18,50,B,2.57,6,1
A,0,1,1.11,18,50,D,1.9,12,1
A,0,1,1.11,18,50,E,1.94,17,1
A,0,1,1.11,18,50,C,0.53,17,1
B,24,1,1.01,20,54,A,1.21,15,1
B,24,1,1.01,20,54,E,0.62,5,1
C,28,0,3.93,27,40,A,4.04,18,1
C,28,0,3.93,27,40,D,1.34,13,1
C,28,0,3.93,27,40,B,3.49,6,1
D,35,1,1.22,16,41,E,0.62,5,1
D,35,1,1.22,16,41,C,3.41,20,1
E,12,1,1.15,21,55,A,0.51,13,1
E,12,1,1.15,21,55,B,4.94,18,1
E,12,1,1.15,21,55,C,3.97,20,1
E,12,1,1.15,21,55,D,2.55,5,1
A,45,0,3.75,14,59,B,3.15,14,1
A,45,0,3.75,14,59,D,4.31,10,1
A,45,0,3.75,14,59,E,4.08,17,1
A,45,0,3.75,14,59,C,4.17,15,1
B,28,0,3.21,11,60,A,4.4,20,1
B,28,0,3.21,11,60,C,2.31,11,1
B,28,0,3.21,11,60,D,0.92,12,1
B,28,0,3.21,11,60,E,1.64,15,1
C,45,0,2.78,7,34,E,0.96,14,1
C,45,0,2.78,7,34,B,4.46,9,1
C,45,0,2.78,7,34,D,2.17,7,1
C,45,0,2.78,7,34,A,3.65,17,1
D,15,1,1.65,22,31,E,0.51,16,1
D,15,1,1.65,22,31,B,2.71,11,1
D,15,1,1.65,22,31,C,1.22,20,1
D,15,1,1.65,22,31,A,0.7,16,1
E,4,1,1.26,7,54,D,2.04,7,1
E,4,1,1.26,7,54,C,2.58,9,1
E,4,1,1.26,7,54,B,4.84,10,1
E,4,1,1.26,7,54,A,4.11,11,1
A,24,0,2.87,2,60,D,3.71,12,1
A,24,0,2.87,2,60,C,4.99,5,1
B,15,0,2.01,18,53,D,4.26,20,1
B,15,0,2.01,18,53,A,2.47,18,1
C,27,1,4.25,5,52,A,1.48,6,1
C,27,1,4.25,5,52,D,4.54,11,1
C,27,1,4.25,5,52,E,3.93,18,1
C,27,1,4.25,5,52,B,2.59,8,1
D,32,1,3.9,3,31,C,0.8,9,1
D,32,1,3.9,3,31,E,2.15,8,1
D,32,1,3.9,3,31,B,4.05,9,1
D,32,1,3.9,3,31,A,2.86,15,1
E,17,1,1.05,26,60,C,3.65,9,1
E,17,1,1.05,26,60,A,3.58,6,1
E,17,1,1.05,26,60,D,1.95,11,1
E,17,1,1.05,26,60,B,1.9,13,1
A,41,0,3.92,23,30,D,2.71,18,1
A,41,0,3.92,23,30,E,1.19,20,1
A,41,0,3.92,23,30,B,1.92,5,1
B,10,0,4.94,21,47,D,1.66,5,1
B,10,0,4.94,21,47,E,2.61,12,1
B,10,0,4.94,21,47,A,1.8,15,1
B,10,0,4.94,21,47,C,2.75,18,1
C,8,1,4.6,3,34,D,4.01,12,1
C,8,1,4.6,3,34,A,1.66,5,1
D,16,0,4.04,3,48,E,3.22,17,1
D,16,0,4.04,3,48,C,0.99,7,1
D,16,0,4.04,3,48,B,3.92,20,1
D,16,0,4.04,3,48,A,3.81,10,1
E,40,1,2.53,9,43,D,4.91,19,1
E,40,1,2.53,9,43,C,4.87,9,1
E,40,1,2.53,9,43,A,4.41,15,1
E,40,1,2.53,9,43,B,3.18,15,1
A,25,1,4.34,24,50,E,4.86,20,1
A,25,1,4.34,24,50,B,1.7,5,1
A,25,1,4.34,24,50,D,1.13,20,1
B,4,0,4.26,7,40,A,4.48,7,1
B,4,0,4.26,7,40,E,1.89,20,1
B,4,0,4.26,7,40,D,2.88,18,1
B,4,0,4.26,7,40,C,1.66,16,1
C,25,0,2.41,26,34,A,4.49,17,1
C,25,0,2.41,26,34,D,4.14,18,1
C,25,0,2.41,26,34,B,3.36,20,1
C,25,0,2.41,26,34,E,4.33,12,1
D,2,0,2.94,28,53,C,1.41,16,1
D,2,0,2.94,28,53,B,4.19,11,1
E,24,0,1.14,11,52,A,1.11,8,1
E,24,0,1.14,11,52,B,3.98,11,1
E,24,0,1.14,11,52,C,2.3,13,1
E,24,0,1.14,11,52,D,3.52,20,1
A,44,0,1.31,4,42,E,1.73,20,1
A,44,0,1.31,4,42,B,2.06,17,1
B,19,0,1.65,11,35,C,2.44,9,1
B,19,0,1.65,11,35,A,2.96,12,1
C,20,0,1.12,18,51,A,3.78,10,1
C,20,0,1.12,18,51,E,1.32,9,1
D,49,1,3.81,14,56,B,2.84,18,1
D,49,1,3.81,14,56,E,2.19,18,1
E,25,1,3.59,10,35,D,1.09,7,1
E,25,1,3.59,10,35,C,2.82,17,1
E,25,1,3.59,10,35,B,0.63,17,1
E,25,1,3.59,10,35,A,1.33,20,1
A,26,0,2.77,26,52,E,4.26,5,1
A,26,0,2.77,26,52,D,2.66,13,1
A,26,0,2.77,26,52,C,4.12,5,1
A,26,0,2.77,26,52,B,2.77,16,1
B,2,0,1.17,20,50,E,4.73,11,1
B,2,0,1.17,20,50,C,0.81,12,1
C,14,0,1.23,0,34,B,2.6,13,1
C,14,0,1.23,0,34,A,3.59,11,1
C,14,0,1.23,0,34,D,2.62,6,1
D,15,0,1.28,27,60,C,4.45,5,1
D,15,0,1.28,27,60,A,3.82,13,1
D,15,0,1.28,27,60,E,1.72,12,1
E,10,1,2.06,16,42,C,3.55,9,1
E,10,1,2.06,16,42,D,4.17,16,1
E,10,1,2.06,16,42,B,3.92,10,1
A,42,1,2.34,22,35,B,4.87,5,1
A,42,1,2.34,22,35,C,1.58,19,1
A,42,1,2.34,22,35,D,1.68,19,1
A,42,1,2.34,22,35,E,3.35,6,1
B,5,0,3.91,22,44,C,0.6,20,1
B,5,0,3.91,22,44,D,2.04,13,1
B,5,0,3.91,22,44,E,4.35,15,1
B,5,0,3.91,22,44,A,2.15,6,1
C,28,0,3.88,15,46,D,4.05,13,1
C,28,0,3.88,15,46,B,3.91,17,1
C,28,0,3.88,15,46,E,1.81,16,1
C,28,0,3.88,15,46,A,3.55,9,1
D,43,1,3.8,12,40,B,2.67,16,1
D,43,1,3.8,12,40,E,1.56,13,1
D,43,1,3.8,12,40,C,4.94,11,1
E,9,0,4.19,28,44,D,3.27,7,1
E,9,0,4.19,28,44,C,3.74,16,1
E,9,0,4.19,28,44,B,3.68,8,1
A,16,0,3.53,5,30,B,1.9,19,1
A,16,0,3.53,5,30,D,2.47,11,1
A,16,0,3.53,5,30,E,1.18,15,1
B,14,1,3.23,4,35,E,4.24,15,1
B,14,1,3.23,4,35,D,2.34,7,1
B,14,1,3.23,4,35,A,2.43,7,1
C,45,1,4.33,7,34,E,2.18,16,1
C,45,1,4.33,7,34,D,3.91,10,1
D,11,1,3.88,20,46,C,4.7,17,1
D,11,1,3.88,20,46,E,0.73,17,1
E,0,1,4.5,15,36,A,1.27,18,1
E,0,1,4.5,15,36,B,4.38,6,1
E,0,1,4.5,15,36,D,4.99,5,1
A,44,0,4.13,9,34,B,3.31,9,1
A,44,0,4.13,9,34,E,2.29,14,1
B,1,1,3.41,30,45,D,2.54,6,1
B,1,1,3.41,30,45,E,2.11,14,1
C,37,0,2.67,24,42,E,2.55,10,1
C,37,0,2.67,24,42,B,3.77,9,1
C,37,0,2.67,24,42,A,5,5,1
C,37,0,2.67,24,42,D,4.04,12,1
D,32,0,1.33,26,36,A,4.07,13,1
D,32,0,1.33,26,36,C,2.79,13,1
E,5,1,2.8,16,44,A,3.8,7,1
E,5,1,2.8,16,44,B,1.5,12,1
A,16,0,3.42,26,56,D,4.35,10,1
A,16,0,3.42,26,56,C,2.87,18,1
A,16,0,3.42,26,56,B,1.34,15,1
A,16,0,3.42,26,56,E,2.68,19,1
B,15,1,1.27,1,36,D,4.17,9,1
B,15,1,1.27,1,36,C,0.93,18,1
B,15,1,1.27,1,36,A,1.14,13,1
C,24,0,3.05,6,44,D,1.35,12,1
C,24,0,3.05,6,44,A,4.21,15,1
C,24,0,3.05,6,44,E,1.48,14,1
D,50,1,1.06,29,58,B,2.98,8,1
D,50,1,1.06,29,58,C,2.61,17,1
D,50,1,1.06,29,58,E,3.6,9,1
E,34,1,3.72,5,43,C,2.69,18,1
E,34,1,3.72,5,43,A,4.53,12,1
E,34,1,3.72,5,43,D,1.19,12,1
A,42,0,4.72,25,43,E,3.44,12,1
A,42,0,4.72,25,43,B,2.64,11,1
A,42,0,4.72,25,43,C,4.15,16,1
B,24,0,1.02,7,57,A,1.26,17,1
B,24,0,1.02,7,57,E,2.39,14,1
B,24,0,1.02,7,57,D,1.7,9,1
B,24,0,1.02,7,57,C,2.74,5,1
C,29,1,1.18,8,56,D,2.46,17,1
C,29,1,1.18,8,56,A,1.59,12,1
C,29,1,1.18,8,56,E,2.18,11,1
D,21,1,3.83,28,53,B,5,8,1
D,21,1,3.83,28,53,C,2.34,17,1
D,21,1,3.83,28,53,E,4.48,8,1
D,21,1,3.83,28,53,A,4.25,13,1
E,41,0,2.08,25,42,A,0.85,13,1
E,41,0,2.08,25,42,B,2.56,9,1
E,41,0,2.08,25,42,D,1.38,10,1
A,5,1,2.46,16,40,B,3.27,6,1
A,5,1,2.46,16,40,E,4.78,10,1
B,48,0,3.55,11,55,D,4.47,10,1
B,48,0,3.55,11,55,C,0.77,18,1
B,48,0,3.55,11,55,A,3.15,19,1
C,48,1,4.9,2,45,D,1.62,17,1
C,48,1,4.9,2,45,B,1.06,5,1
C,48,1,4.9,2,45,A,2.39,19,1
D,15,0,4.04,1,39,A,2.24,5,1
D,15,0,4.04,1,39,C,4.78,19,1
D,15,0,4.04,1,39,B,2.91,11,1
E,23,1,3.68,6,55,D,2.61,19,1
E,23,1,3.68,6,55,A,1.54,17,1
E,23,1,3.68,6,55,B,2.52,17,1
A,37,0,2.31,30,41,B,1.94,9,1
A,37,0,2.31,30,41,D,4.01,12,1
A,37,0,2.31,30,41,C,3.54,13,1
B,42,0,3.48,23,37,E,1.6,5,1
B,42,0,3.48,23,37,A,1.32,6,1
B,42,0,3.48,23,37,D,2.91,16,1
C,22,1,1.49,21,37,E,2.17,10,1
C,22,1,1.49,21,37,D,1.69,7,1
C,22,1,1.49,21,37,B,1.46,12,1
D,2,0,4.71,23,31,C,4.1,7,1
D,2,0,4.71,23,31,E,3.68,17,1
E,15,0,4.32,0,35,C,1.13,5,1
E,15,0,4.32,0,35,B,4.78,20,1
E,15,0,4.32,0,35,D,1.55,14,1
A,19,0,3.79,17,37,B,0.63,16,1
A,19,0,3.79,17,37,C,2.71,17,1
A,19,0,3.79,17,37,E,2.02,9,1
B,17,1,1.55,13,50,C,3.96,6,1
B,17,1,1.55,13,50,D,2.31,8,1
C,17,1,3.36,23,39,D,2.06,19,1
C,17,1,3.36,23,39,E,1.59,10,1
C,17,1,3.36,23,39,B,4.22,19,1
D,3,1,3.65,6,38,E,3.83,12,1
D,3,1,3.65,6,38,A,1.71,9,1
E,18,0,1.76,8,55,C,2.93,16,1
E,18,0,1.76,8,55,D,2.67,11,1
E,18,0,1.76,8,55,A,3.08,19,1
E,18,0,1.76,8,55,B,4.22,10,1
A,8,1,4.88,2,30,B,1.29,16,1
A,8,1,4.88,2,30,D,1.23,10,1
A,8,1,4.88,2,30,E,1.33,16,1
A,8,1,4.88,2,30,C,2.66,11,1
B,43,1,3.43,0,40,E,0.8,7,1
B,43,1,3.43,0,40,C,4.75,8,1
B,43,1,3.43,0,40,A,3.43,16,1
B,43,1,3.43,0,40,D,4.59,13,1
C,19,1,4.56,5,32,B,0.9,7,1
C,19,1,4.56,5,32,A,0.92,17,1
D,15,0,4.12,16,34,C,3.04,7,1
D,15,0,4.12,16,34,A,1.54,8,1
E,43,0,2.9,16,32,C,2.32,6,1
E,43,0,2.9,16,32,A,2.36,14,1
E,43,0,2.9,16,32,B,2.66,20,1
A,7,0,2.52,17,60,D,1.69,19,1
A,7,0,2.52,17,60,C,1.79,15,1
A,7,0,2.52,17,60,E,3.29,11,1
A,7,0,2.52,17,60,B,3.82,11,1
B,49,1,1.41,24,56,C,1.08,20,1
B,49,1,1.41,24,56,D,1.65,5,1
C,46,0,1.2,15,31,A,3.55,19,1
C,46,0,1.2,15,31,B,2.3,9,1
C,46,0,1.2,15,31,E,4.94,11,1
C,46,0,1.2,15,31,D,2.8,8,1
D,50,1,1.44,5,52,B,0.89,13,1
D,50,1,1.44,5,52,C,2.58,12,1
D,50,1,1.44,5,52,E,4.95,5,1
E,46,1,1.13,21,54,A,1.09,5,1
E,46,1,1.13,21,54,C,2.42,15,1
E,46,1,1.13,21,54,D,4.54,9,1
A,49,1,4.23,2,51,E,1.4,20,1
A,49,1,4.23,2,51,C,2.49,12,1
B,39,0,2.53,3,58,C,4.69,15,1
B,39,0,2.53,3,58,D,3.26,18,1
C,22,0,1.62,18,31,E,2.78,9,1
C,22,0,1.62,18,31,B,0.68,17,1
C,22,0,1.62,18,31,A,1.04,11,1
C,22,0,1.62,18,31,D,2.52,8,1
D,24,0,4.75,18,55,E,4.63,6,1
D,24,0,4.75,18,55,C,4.18,11,1
D,24,0,4.75,18,55,B,3.92,11,1
E,8,0,3.31,28,46,A,1.24,12,1
E,8,0,3.31,28,46,C,4.05,7,1
E,8,0,3.31,28,46,D,2.52,10,1
A,20,1,2.27,5,46,C,2.89,9,1
A,20,1,2.27,5,46,E,2.78,7,1
A,20,1,2.27,5,46,D,1.96,18,1
A,20,1,2.27,5,46,B,3.67,10,1
B,1,0,3.54,21,45,A,3.1,15,1
B,1,0,3.54,21,45,E,2.19,19,1
B,1,0,3.54,21,45,C,4.52,11,1
B,1,0,3.54,21,45,D,3.71,19,1
C,4,1,3.82,23,58,E,1.53,16,1
C,4,1,3.82,23,58,B,1.5,20,1
D,31,0,1.64,17,60,E,3.95,11,1
D,31,0,1.64,17,60,A,4.45,20,1
D,31,0,1.64,17,60,C,3.94,18,1
E,15,0,3.78,26,32,C,4.06,7,1
E,15,0,3.78,26,32,D,1.53,9,1
A,19,0,1.85,4,53,C,4.73,16,1
A,19,0,1.85,4,53,B,2.14,9,1
B,41,1,2.63,15,48,D,3.01,8,1
B,41,1,2.63,15,48,E,1.8,8,1
B,41,1,2.63,15,48,A,2.95,19,1
C,47,0,3.71,0,56,B,0.74,19,1
C,47,0,3.71,0,56,D,2.2,17,1
C,47,0,3.71,0,56,E,3.63,16,1
C,47,0,3.71,0,56,A,3.6,19,1
D,2,0,1.87,21,53,C,1.66,14,1
D,2,0,1.87,21,53,B,4.35,7,1
D,2,0,1.87,21,53,E,2.68,8,1
E,8,0,4.6,8,33,B,4.32,19,1
E,8,0,4.6,8,33,A,2.64,8,1
E,8,0,4.6,8,33,C,4.3,9,1
E,8,0,4.6,8,33,D,1.5,14,1
A,2,1,4.91,9,31,B,3.25,9,1
A,2,1,4.91,9,31,D,0.6,14,1
A,2,1,4.91,9,31,C,4.95,17,1
B,49,0,3.54,29,60,D,1.89,15,1
B,49,0,3.54,29,60,E,4.68,17,1
B,49,0,3.54,29,60,A,3.72,10,1
B,49,0,3.54,29,60,C,2.4,7,1
C,48,0,4.29,25,36,A,4.28,20,1
C,48,0,4.29,25,36,B,1.55,6,1
C,48,0,4.29,25,36,E,2.96,6,1
D,26,1,1.58,18,33,E,0.69,12,1
D,26,1,1.58,18,33,C,3.67,13,1
D,26,1,1.58,18,33,A,2.22,7,1
E,46,1,1.84,9,41,A,3.02,20,1
E,46,1,1.84,9,41,B,2.42,10,1
E,46,1,1.84,9,41,C,4.5,12,1
A,1,0,1.51,6,42,B,4.33,20,1
A,1,0,1.51,6,42,D,3.15,6,1
A,1,0,1.51,6,42,C,1.15,19,1
A,1,0,1.51,6,42,E,4.66,11,1
B,21,1,2.92,23,54,C,4.99,9,1
B,21,1,2.92,23,54,A,1.6,20,1
B,21,1,2.92,23,54,E,1.19,20,1
C,1,0,3.03,16,32,E,1.77,10,1
C,1,0,3.03,16,32,A,3.35,20,1
C,1,0,3.03,16,32,D,1.76,10,1
D,44,1,2.08,10,51,C,1.71,19,1
D,44,1,2.08,10,51,A,4.16,9,1
D,44,1,2.08,10,51,B,0.98,17,1
D,44,1,2.08,10,51,E,2.56,14,1
E,4,1,4.26,14,57,C,0.82,20,1
E,4,1,4.26,14,57,B,2.93,16,1
A,28,1,1.84,0,34,E,3.73,12,1
A,28,1,1.84,0,34,D,0.9,14,1
A,28,1,1.84,0,34,B,2.51,13,1
B,10,1,4.79,19,46,C,4.64,9,1
B,10,1,4.79,19,46,E,3.58,18,1
B,10,1,4.79,19,46,D,1.83,10,1
C,11,0,1.57,1,44,A,1.64,11,1
C,11,0,1.57,1,44,B,2.98,5,1
C,11,0,1.57,1,44,E,4.47,8,1
D,17,0,2.4,5,31,C,2.23,8,1
D,17,0,2.4,5,31,E,1.95,14,1
D,17,0,2.4,5,31,B,1.41,9,1
D,17,0,2.4,5,31,A,4.62,18,1
E,11,0,1.77,28,59,B,2.6,13,1
E,11,0,1.77,28,59,D,1.15,5,1
E,11,0,1.77,28,59,A,0.81,5,1
A,31,1,4.95,4,35,D,1.83,18,1
A,31,1,4.95,4,35,E,2.87,14,1
B,24,0,2.86,13,49,A,2.24,14,1
B,24,0,2.86,13,49,D,1.88,10,1
C,48,0,1.87,17,32,E,0.88,19,1
C,48,0,1.87,17,32,D,4.12,8,1
C,48,0,1.87,17,32,A,3.6,15,1
D,4,1,3.15,10,39,E,4.88,19,1
D,4,1,3.15,10,39,C,1.72,12,1
D,4,1,3.15,10,39,A,1.61,10,1
E,42,1,3.34,6,34,A,3.14,16,1
E,42,1,3.34,6,34,B,4.49,17,1
E,42,1,3.34,6,34,D,2.85,17,1
A,38,0,2.74,30,54,E,3.15,5,1
A,38,0,2.74,30,54,C,4.21,11,1
B,47,1,3.33,29,42,E,0.65,9,1
B,47,1,3.33,29,42,D,4.63,13,1
B,47,1,3.33,29,42,C,2.43,9,1
C,39,0,4.2,15,38,A,1.94,11,1
C,39,0,4.2,15,38,E,1.75,11,1
C,39,0,4.2,15,38,D,1,11,1
D,7,1,4.38,20,47,A,3.94,5,1
D,7,1,4.38,20,47,E,3.94,12,1
D,7,1,4.38,20,47,C,1.2,18,1
D,7,1,4.38,20,47,B,3.64,15,1
E,43,1,4.65,1,50,A,4.08,13,1
E,43,1,4.65,1,50,B,4.87,20,1
A,9,0,2.86,19,51,B,4.15,11,1
A,9,0,2.86,19,51,E,3.32,16,1
B,37,1,1.93,21,53,C,1.5,12,1
B,37,1,1.93,21,53,D,4.01,16,1
B,37,1,1.93,21,53,E,4.4,9,1
C,35,1,2.34,5,52,B,3.67,6,1
C,35,1,2.34,5,52,D,3.04,20,1
C,35,1,2.34,5,52,E,2.22,15,1
C,35,1,2.34,5,52,A,2.84,18,1
D,13,1,3.95,21,51,E,4.65,5,1
D,13,1,3.95,21,51,C,0.83,13,1
D,13,1,3.95,21,51,B,4.08,8,1
D,13,1,3.95,21,51,A,3.78,19,1
E,7,0,3.77,17,59,B,4.95,5,1
E,7,0,3.77,17,59,A,2.86,10,1
E,7,0,3.77,17,59,C,4.71,16,1
E,7,0,3.77,17,59,D,2,14,1
A,11,1,2.52,16,38,B,2.79,14,1
A,11,1,2.52,16,38,E,2.45,13,1
A,11,1,2.52,16,38,D,0.9,18,1
B,44,0,3.15,23,48,E,3.1,16,1
B,44,0,3.15,23,48,A,4.06,11,1
B,44,0,3.15,23,48,C,4.26,12,1
B,44,0,3.15,23,48,D,4.54,18,1
C,3,0,2.1,13,36,A,1.37,8,1
C,3,0,2.1,13,36,D,0.8,11,1
C,3,0,2.1,13,36,B,3.54,17,1
C,3,0,2.1,13,36,E,1.53,19,1
D,44,1,1.92,1,54,B,2.83,17,1
D,44,1,1.92,1,54,A,2.57,16,1
D,44,1,1.92,1,54,E,2.62,11,1
E,42,0,2.79,12,54,D,4.93,15,1
E,42,0,2.79,12,54,A,2.56,13,1
A,17,0,2.36,21,46,B,1.43,10,1
A,17,0,2.36,21,46,D,4.79,9,1
A,17,0,2.36,21,46,E,1.55,20,1
B,27,1,2.03,12,52,D,4.72,8,1
B,27,1,2.03,12,52,C,4.47,18,1
B,27,1,2.03,12,52,E,3.04,19,1
B,27,1,2.03,12,52,A,1.1,20,1
C,35,0,2.23,16,41,D,0.71,7,1
C,35,0,2.23,16,41,A,0.73,14,1
C,35,0,2.23,16,41,B,4.13,9,1
D,38,0,4.69,18,30,A,1.62,11,1
D,38,0,4.69,18,30,C,2.2,5,1
E,50,0,1.88,6,38,D,3.1,12,1
E,50,0,1.88,6,38,B,3.43,12,1
E,50,0,1.88,6,38,C,3.38,12,1
E,50,0,1.88,6,38,A,2.01,5,1
A,18,1,4.55,16,51,B,1.06,12,1
A,18,1,4.55,16,51,D,1.16,16,1
A,18,1,4.55,16,51,E,3.44,6,1
B,12,0,3.48,12,59,E,4.88,11,1
B,12,0,3.48,12,59,A,4.06,12,1
B,12,0,3.48,12,59,C,1.91,11,1
B,12,0,3.48,12,59,D,1.69,8,1
C,39,0,1.46,27,42,E,4.9,7,1
C,39,0,1.46,27,42,A,3.23,5,1
D,0,1,4.5,4,58,E,2.81,9,1
D,0,1,4.5,4,58,C,4.29,8,1
D,0,1,4.5,4,58,A,0.7,5,1
D,0,1,4.5,4,58,B,1.57,15,1
E,31,1,1.65,20,38,B,1.47,14,1
E,31,1,1.65,20,38,D,2,7,1
E,31,1,1.65,20,38,C,4.04,13,1
E,31,1,1.65,20,38,A,1.89,20,1
A,49,0,4.61,0,50,C,4.69,7,1
A,49,0,4.61,0,50,E,1.48,16,1
A,49,0,4.61,0,50,D,3.4,20,1
A,49,0,4.61,0,50,B,1.2,10,1
B,27,0,3.1,24,34,E,1.11,7,1
B,27,0,3.1,24,34,D,2.27,14,1
B,27,0,3.1,24,34,C,4.01,8,1
C,39,1,1.44,28,36,B,4.92,16,1
C,39,1,1.44,28,36,D,4.09,10,1
C,39,1,1.44,28,36,A,2.33,9,1
C,39,1,1.44,28,36,E,0.84,16,1
D,0,0,1.82,15,59,A,3.85,13,1
D,0,0,1.82,15,59,E,1.83,10,1
D,0,0,1.82,15,59,C,0.84,15,1
D,0,0,1.82,15,59,B,3.26,18,1
E,3,1,2.29,28,50,D,4.87,20,1
E,3,1,2.29,28,50,C,4.77,8,1
E,3,1,2.29,28,50,A,0.72,10,1
A,8,1,4.69,16,56,B,2.91,7,1
A,8,1,4.69,16,56,C,3.65,15,1
A,8,1,4.69,16,56,E,2.64,14,1
A,8,1,4.69,16,56,D,4.23,19,1
B,14,1,2.2,8,34,D,3.92,11,1
B,14,1,2.2,8,34,E,4.59,11,1
B,14,1,2.2,8,34,C,4.19,12,1
B,14,1,2.2,8,34,A,1.37,7,1
C,10,0,2.06,13,57,B,3.77,14,1
C,10,0,2.06,13,57,D,2.52,5,1
C,10,0,2.06,13,57,A,4.53,7,1
D,45,1,2.33,5,35,E,2.56,9,1
D,45,1,2.33,5,35,C,3.31,8,1
E,32,1,1.74,17,58,C,3.45,18,1
E,32,1,1.74,17,58,D,2.49,15,1
A,30,1,3.24,17,50,B,1.98,14,1
A,30,1,3.24,17,50,C,1.05,18,1
B,12,1,3.33,1,37,E,4.66,6,1
B,12,1,3.33,1,37,D,1.22,19,1
B,12,1,3.33,1,37,A,4.08,13,1
B,12,1,3.33,1,37,C,3.14,13,1
C,17,1,3.54,27,48,A,4.36,13,1
C,17,1,3.54,27,48,E,1.92,18,1
C,17,1,3.54,27,48,B,2.69,7,1
C,17,1,3.54,27,48,D,3.38,6,1
D,2,1,4.3,3,40,A,1.66,7,1
D,2,1,4.3,3,40,E,3.73,18,1
D,2,1,4.3,3,40,C,4.67,5,1
D,2,1,4.3,3,40,B,4.4,17,1
E,38,0,3.46,19,56,D,3.17,9,1
E,38,0,3.46,19,56,A,1.13,19,1
E,38,0,3.46,19,56,B,2.6,20,1
A,47,1,4.82,2,37,D,4.63,20,1
A,47,1,4.82,2,37,C,1.77,12,1
B,38,0,1.52,10,52,A,4.61,14,1
B,38,0,1.52,10,52,C,2.29,17,1
B,38,0,1.52,10,52,E,2.68,18,1
B,38,0,1.52,10,52,D,4.09,6,1
C,45,1,2.19,27,60,E,2.49,13,1
C,45,1,2.19,27,60,A,4.28,14,1
C,45,1,2.19,27,60,B,3.69,18,1
D,5,0,2.57,18,60,B,2.61,17,1
D,5,0,2.57,18,60,C,4.23,11,1
D,5,0,2.57,18,60,A,1.01,8,1
E,6,1,2.36,6,49,C,4.32,15,1
E,6,1,2.36,6,49,D,1.25,10,1
E,6,1,2.36,6,49,A,4.37,7,1
E,6,1,2.36,6,49,B,0.83,9,1
A,36,1,3.71,7,38,B,2.87,5,1
A,36,1,3.71,7,38,D,0.67,18,1
A,36,1,3.71,7,38,E,2.95,16,1
B,49,0,2.48,10,48,D,4.3,14,1
B,49,0,2.48,10,48,A,1.8,5,1
B,49,0,2.48,10,48,C,2.69,11,1
B,49,0,2.48,10,48,E,3.13,8,1
C,34,0,3.79,19,35,A,0.97,7,1
C,34,0,3.79,19,35,B,0.94,9,1
D,7,1,3.4,17,54,A,3.19,8,1
D,7,1,3.4,17,54,B,4.46,15,1
D,7,1,3.4,17,54,C,1.24,18,1
D,7,1,3.4,17,54,E,2.71,8,1
E,8,1,3.56,26,50,C,3,19,1
E,8,1,3.56,26,50,A,4.72,17,1
E,8,1,3.56,26,50,D,2.88,11,1
A,36,1,1.11,17,53,C,1.27,16,1
A,36,1,1.11,17,53,B,4.92,18,1
A,36,1,1.11,17,53,D,3.25,12,1
A,36,1,1.11,17,53,E,3.59,16,1
B,0,1,3.15,25,41,D,1.57,15,1
B,0,1,3.15,25,41,A,2.26,7,1
B,0,1,3.15,25,41,C,1.23,5,1
B,0,1,3.15,25,41,E,2.44,9,1
C,22,1,1.82,2,44,B,4.29,15,1
C,22,1,1.82,2,44,E,3.85,7,1
C,22,1,1.82,2,44,D,1.76,13,1
C,22,1,1.82,2,44,A,1.26,20,1
D,35,1,2.98,25,55,B,1.09,18,1
D,35,1,2.98,25,55,C,3.7,14,1
E,4,1,3.78,0,32,C,1.03,14,1
E,4,1,3.78,0,32,B,4.4,9,1
E,4,1,3.78,0,32,A,4.32,5,1
A,37,1,4.25,3,45,E,2.58,20,1
A,37,1,4.25,3,45,C,1.21,10,1
A,37,1,4.25,3,45,D,4.43,5,1
A,37,1,4.25,3,45,B,4.57,9,1
B,14,0,1.24,28,52,D,3.22,13,1
B,14,0,1.24,28,52,A,4.05,20,1
B,14,0,1.24,28,52,E,0.64,9,1
B,14,0,1.24,28,52,C,2.08,13,1
C,50,1,4.38,7,35,E,2.59,18,1
C,50,1,4.38,7,35,A,2.06,7,1
C,50,1,4.38,7,35,D,4.65,20,1
C,50,1,4.38,7,35,B,2.16,12,1
D,46,0,1.93,12,45,A,0.9,5,1
D,46,0,1.93,12,45,C,1.91,8,1
E,14,0,1.87,3,45,B,4.52,17,1
E,14,0,1.87,3,45,A,1.4,10,1
E,14,0,1.87,3,45,D,4.88,18,1
E,14,0,1.87,3,45,C,3.45,16,1
A,45,1,2.68,17,41,E,3.63,13,1
A,45,1,2.68,17,41,D,1.48,9,1
A,45,1,2.68,17,41,B,3.11,13,1
A,45,1,2.68,17,41,C,4.96,12,1
B,3,0,4.69,4,55,E,1.04,8,1
B,3,0,4.69,4,55,C,3.65,20,1
B,3,0,4.69,4,55,D,0.78,9,1
